45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.600201;37.589653
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.598711;37.590237
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.620662;37.664941
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.629064;37.677625
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.633658;37.675208
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.600531;37.66998
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.5835;37.678739
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.58266;37.663288
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.595552;37.664114
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.62885;37.672558
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.631178;37.668444
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.631742;37.666261
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.621862;37.666396
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.716803;37.607745
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.622436;37.609047
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.627915;37.608221
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.567402;37.561976
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.835983;37.354384
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.833491;37.357824
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.795115;37.495249
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.789831;37.48066
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.789942;37.488484
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.790757;37.499579
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.782709;37.477309
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.785194;37.469647
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.773454;37.493892
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.778051;37.493326
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.82708;37.437604
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.840149;37.377569
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.85011;37.355399
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.792625;37.562452
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.731313;37.739959
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.609695;37.72246
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.619772;37.753577
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.616468;37.735036
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.608078;37.75506
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.608612;37.742798
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.632499;37.752374
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.609131;37.604313
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.764921;37.563673
45ВМ;ВМ- Киоск;г. Москва  Бумажный проезд, д.14, стр 3, 1этаж (пандус), левые ворота.;55.763862;37.558858
м141;"Татьяна - 01 ""Ферганская, 21""";г.Москва, ул.Ферганская д.21;55.705148;37.821068
м142;"Татьяна - 02 ""Кантемировская""";г.Москва, Пролетарский просп., 16 (м.Кантемировская);55.635416;37.655769
м143;"Татьяна - 03 ""Рязанка""";г.Москва, Рязанский пр-кт д.46;55.716671;37.792196
м144;"Татьяна - 04 ""Красногвардейская""";г.Москва, Ореховый б-р, д.35 (м.Красногвардейская);55.61084;37.724005
м145;"Татьяна - 05 ""Павелецкая""";г.Москва, ул.Дубининская д.2;55.72777;37.636374
м146;"Татьяна - 06 ""Люблино""";г.Москва, ул. Совхозная вл.49;55.6786;37.761411
м147;"Татьяна - 07 ""Яблочкова""";г.Москва, ул.Яблочкова 16;55.819939;37.581514
м151;"Татьяна - 11 ""Теплый Стан - 2""";г.Москва, ул. Теплый стан, д.10;55.629094;37.485861
м155;"Татьяна - 15 ""Медведково-2""";г.Москва, ул.Грекова, д.3Д;55.885817;37.661428
м156;"Татьяна - 16 ""Перово""";г.Москва, Зеленый пр-кт вл. 31/32;55.752506;37.789968
м157;"Татьяна - 17 ""Кузьминки""";г.Москва, Волгоградский пр-кт д.80, м.Кузьминки (строение перехода);55.705072;37.763656
м3010;"Татьяна - 22 ""Красные ворота""";метро Красные ворота, выход на Садово-спасскую вестибюль;55.768795;37.648888
м393;"Татьяна - 26 ""Домодедовская-2""";г. Москва, пересечение ул.Ореховый бульвар 35/ генерала Белова;55.61084;37.724005
м244;"Татьяна - 44 ""Киевская"" /МАХ-пресс";м.Киевская, Западный вестибюль;55.744075;37.566449
м245;"Татьяна - 45 ""Комсомольская"" /МАХ-пресс";ст.м. Комсомольская, Центральный Вестибюль;55.775672;37.654772
м247;"Татьяна - 47 ""Медведково"" /МАХ-пресс";г.Москва, ст.м. Медведково, Южный вестибюль;55.887473;37.661527
м396;"Татьяна - 71 ""Волгоградский, 73""";Москва, Волгоградский прт, стр.73;55.710104;37.743543
м152;"яТатьяна - 12 ""Медведково"" ЗАКРЫТА!!!";г.Москва, ул. Широкая, д.11;55.88825;37.660934
е807;Андриенко Л.С. - Охотный ряд;Москва, м. Охотный ряд, северный наземный выход к Большому театру;55.756523;37.615327
е846;Власов А.Т. - Бибирево п/п юг;Москва,Бибирево п/п юг;55.883868;37.603011
е848;Власов А.Т. - Ботанический сад;Москва, Ботанический сад;55.844597;37.637811
е847;Власов А.Т. -Бибирево п/п север;Москва,Бибирево п/п север;55.883868;37.603011
е841;Власов А.Т. -Нагорная п/п;Москва, Нагорная п/п;55.672854;37.610745
е828;Воронцова А.В. - Тёплый Стан;Москва, м. Тёплый Стан;55.61873;37.505912
е813;"Дельфа  ""Авиамоторная""";"г. Москва метро  Авиамоторная"", п/п , киоск, секция 4¶киоск в переходе метро доставка до 6:00 (под ключ)";55.751432;37.716621
е814;"Дельфа  ""Баррикадная""";"Москва ""Баррикадная"", вестибюль, киоск 3";55.760818;37.58128
е811;"Дельфа ""Академическая""";"Москва ,Академическая"", южный п/п, секция 2";55.68766;37.573339
е888;"Дельфа ст. "" Владыкино""";Москва   Москва. ст. м. Владыкино, северный вестибюль;55.847922;37.590282
е810;"Дельфа ст. ""Черкизовская""";"Москва ст. ""Черкизовская"" вестибюль";55.802988;37.744819
е844;Дилай Н.А.- Кантемировская п/п юг;Москва, Кантемировская п/п юг;55.636107;37.656218
е842;Дилай Н.А.- Красногвардейская п/п север;Москва,Красногвардейская п/п север;55.613717;37.746355
е845;Дилай Н.А.-Домодедовская п/п север;Москва, Домодедовская п/п север;55.610697;37.717905
е843;Дилай Н.А.-Кантемировская п/п север;Москва, Кантемировская п/п север;55.636107;37.656218
е840;Дилай Н.А.-Красногвардейская п/п юг;Москва, ст.метро Красногвардейская п/п юг;55.613717;37.746355
е856;Иволга / Войковская ЮГ;Москва ст. м. Войковская п/п юг секция 3;55.818923;37.497791
е852;Иволга /Марксистская;Москва ст м. Марксистская п/п секция 10;55.740993;37.656802
е851;Иволга /Смоленская;Москва ст. метро Смоленская;55.747642;37.583841
е854;Иволга /Третьяковская;Москва ст. м. Третьяковская п/п киоск 11;55.740319;37.625981
е875;Каскад ООО - Белорусская;Москва. ст. м.Белорусская кольцевая, подъезд со стороны улица Лесная;55.77717;37.586194
е826;Каскад ООО - Курская;Москва, м. Курская кольцевая, киоск в вестибюле, подъезд со стороны Земляного вала;55.758463;37.660287
е822;Каскад ООО - Шоссе Энтузиастов;Москва. ст. м.Шоссе Энтузиастов вход в метро;55.758255;37.751583
е804;Михайлов А.Г. - Тимирязевская;Москва, м. Тимирязевская, п/п, секция 4;55.81866;37.574498
к3113;Назаров И.Т./Беляево;Москва, м. Беляево север, пав №18;55.633658;37.520024
к2351;НСТ -Калужская;г.Москва, ст.м. Калужская, северный вых, секц.1;55.656682;37.540075
к2352;НСТ- Коньково;г.Москва, ст.м. Коньково, южный вых, секц.7;55.633658;37.520024
к2340;НСТ-Менделеевская;Москва, вестибюль ст. м. Менделеевская;55.781788;37.598735
к2359;НСТ-Полянка;Москва, м.Полянка, подуличный переход;55.736807;37.618471
к2355;НСТ-Тушинская;г.Москва, ст.м. Тушинская, южный вых, секц.15;55.82708;37.437604
к1332;Пресс-Сервис24-Пролетарская;г.Москва, м.Пролетарская (переход)киоск№18;55.731546;37.666917
к1335;Пресс-Сервис24-Сходненская;Москва, м. Сходненская, северный подуличный переход, секция 01;55.85051;37.439787
к774;"Самохов И.В. - 2 ""Нагатинская""";г.Москва, м.Нагатинская (переход)киоск№10;55.683676;37.623061
е816;Соловьева Р.П. - Планерная;Москва, м. Планерная, южный вестибюль, киоск Метропресс;55.860529;37.436382
е880;"Татьяна - 32 ""Арбатская""";Москва, м.Арбатская, вестибюль в здании Генштаба, подъезд со стороны ул. Воздвиженка, между домами 9 и 11;55.752516;37.604116
е808;Тихонцова Е.П. - Янгеля север;Москва, м. Ак. Янгеля, северный выход;55.595883;37.600675
е809;Тихонцова Е.П. - Янгеля юг;Москва, м. Ак. Янгеля южный выход;55.595883;37.600675
е801;Тюгунова Г.Р - Александровский сад, киоск №9;Москва, Александровский сад киоск №4;55.752075;37.609308
к826;Авакян - Нагорная;Москва Нагорный бульвар 7/36;55.673367;37.594998
к265;Агапов2-Пятачок-Зеленоград,мкр.18,корп.1818;МО, г.Зеленоград, мкр.18,корп.1818;55.980563;37.165711
к1555;Агапов-ШОК-Зеленоград,мкр.6,корп.612;МО, г.Зеленоград,мкр.6,корп.612;55.988122;37.232393
к1026;АРП Тверская 13  -  Зеленый проспект;г.Москва,ул Зеленый проспект 21/36;55.750971;37.783536
к2964;АРП Тверская 13 - Домодедовская;Москва, м.Домодедовская, рядом ТК Домодедовский;55.610697;37.717905
к2506;АРП Тверская 13 - Каширская 108;г.Москва,Каширское шоссе 108;55.609955;37.716971
к2505;АРП Тверская 13 - Миклухо-Маклая 32;г.Москва,ул.Миклухо-Маклая 32;55.640167;37.528855
к2513;АРП Тверская 13  -Профс, 5/9;Москва, м.Академическая, ул.Профсоюзная, 5/9;55.684199;37.571588
к2528;АРП Тверская 13 -Бабушкинская;Москва, ул.Менжинского, вл.38;55.870758;37.662228
к2530;АРП Тверская 13 -Бибирево-1;Москва, м.Бибирево, ул.Плещеева , стр.4;55.883742;37.606514
к2531;АРП Тверская 13 -Бибирево-2;Москва, м.Бибирево, ул.Плещеева, стр.1;55.885322;37.606101
к2658;АРП Тверская 13 -Кантемировская;Москва, м.Кантемировская, Пролетарский проспект, вл.16;55.635416;37.655769
к2514;АРП Тверская 13 -Кржижановск. 18;Москва, ул.Кржижановкого, д.18;55.67958;37.57015
к2529;АРП Тверская 13 -Отрадное;Москва, м.Отрадное, ул.Хачатуряна, вл.13;55.861732;37.601888
к2517;АРП Тверская 13 -ПК;"Москва, ул.Подольских курсантов,д.2 рядом с магазином ""Алые паруса""";55.607646;37.635799
к2515;АРП Тверская 13 -Пражская;"Москва, ул.Красного маяка, д.1/1 напротив ""Электронный рай"",справа ""Евросеть"", серого цвета";55.61085;37.600361
к2004;АРП Тверская 13 -Сухаревская;Москва. ул.Малая Сухаревская 8, перед киоском АиФ;55.772669;37.630059
к2519;АРП Тверская 13 -Уральская 2;Москва, м.Щелковская, ул.Уральская, д.2;55.811042;37.799661
к2523;АРП Тверская 13 -Уральская 3;Москва, м.Щелковская, ул.Уральская 3;55.812747;37.797397
к2518;АРП Тверская 13 -Уральская, 7;Москва, Уральская, 7;55.815564;37.797262
к2516;АРП Тверская 13 -Южная;"Москва, ул. Кировоградская, д.9.напротив центрального входа к рынку,рядом киоск ""Старый Мельник""";55.621719;37.611733
к2532;АРП Тверская 13-Красногвардейская;"Москва, м.Красногвардейская, ул.Ясеневая, рядом ТК ""Зябликово""";55.613717;37.746355
к812;Бордя - Кузьминки;Москва ул. зеленодольская владение 39;55.703677;37.766684
к811;Бордя - Рязанский пр-т;Москва рязанский проспект владение 75;55.718141;37.79198
к19;Дикань-Б.Академ;Москва, ул.Михалкова д.6;55.837515;37.53685
к184;Дикань-Фестивальная13;Москва, ул.Фестивальная вл.13;55.855805;37.477121
к251;КиселеваВ-ВаршавскоеШ;Москва, Варшавское шоссе, д.74 рядом с хоз.магазином перед банком Москвы;55.65592;37.618426
к262;Мосейкин-Зеленоград,мкр.12,корп.1204;МО, г.Зеленоград, мкр.12, корп.1204;55.995523;37.190666
к263;Мосейкин-Зеленоград,мкр.9,корп.900;МО, г.Зеленоград, мкр.9, корп.900;55.981424;37.184297
к2420;Никалаян-Батунинская 1;Москва, ул.Батюнинская вл.1;55.657499;37.708293
к2511;ПИР - Гурьевский пр-д;Гурьевский пр-д 15 корп 1;55.605231;37.748762
к2512;ПИР - Шипиловская;Шипиловская д 18;55.617907;37.70691
к679;ПИР-18-авиамоторная-39;Москва, ул. Авиомоторная д39;55.754177;37.716701
к680;ПИР-19-открытое 5;Москва, Открытое шоссе д5;55.813622;37.732521
к2508;ПИР-Крюков -1;г.Зеленоград, привокзальная пл-дь, Крюково;55.979752;37.173481
к2509;ПИР-Крюков -2;г. Зеленоград, корп. 834а;55.979918;37.176203
к823;Плугов - Открытое шоссе;Москва Открытое Шоссе 25;55.828819;37.757171
к1227;РябовМЕ-Ленинский просп.62;Москва, м.Университет, Университетский проспект, 62 рядом маг.Магнолия;55.693784;37.554026
к659;РябовМЕ-Федеративный;Москва, м.Новогиреево, Федеративный проспект, вл.15;55.756361;37.806515
к450;Соловьев И.О. - Орехово;Москва, м. Орехово, южный выход, киоск ПиР;55.61269;37.695214
к1915;Софронов-Судостроит;Москва, м.Коломенское, ул.Судостроительная, 21;55.681833;37.676708
к987;Уткина/Нижегородскя;Москва, Нижегородская, д.1 серый киоск с жалюзями;55.739428;37.674202
к753;Юсипов-Коломенское;Москва, м.Коломенское, проспект Андропова, д.21;55.679138;37.665444
к504;Юсипов-Митино-1;Москва, м.Митино, Новотушинский пр-д, д.6;55.83703;37.383193
к507;Юсипов-Петровского8;Москва, ул.Академика Петровского, вл.8;55.719191;37.606882
к754;Юсипов-Сокольники;Москва, м.Сокольники, ул.Русаковская, д.25;55.786915;37.675873
и144;Крюков А.А. - м. Беговая, южный п/п, секция 07;Москва, м. Беговая, южный п/п, секция 07 (ООО Пресс Центр);55.773505;37.545518
и186;ЛВ Лайн - Люблинская;Москва, ул. Люблинская  д.4 корп.1А. ТЦ Мост. У Юго-Западного выхода из метро Текстильщики;55.707836;37.729925
и180;"ЛВ Лайн - Семеновская пл., д.1, ТЦ ""Семеновский""";"Москва, Семеновская пл., д.1, ТЦ ""Семеновский""";55.782744;37.720816
и188;Московская периодика - Алтуфьевское ш, 88;Москва, Алтуфьевское шоссе, 88;55.899245;37.588934
и150;Орлов С.Н. - м. Печатники, ул.Гурьянова, влад.2, стр.3;Москва, м. Печатники, ул.Гурьянова, влад.2, стр.3;55.693211;37.727158
и108;Робин ИПК - Корнейчука, 46;Москва, Корнейчука, 46;55.895817;37.631667
и109;Робин ИПК - Ткацкая, 46;Москва, Ткацкая, 46;55.786627;37.740471
и163;Савушкина - м. Нагатинская, северный п/п, секция 01;Москва, м. Нагатинская, северный п/п, секция 01;55.683676;37.623061
и167;Савушкина - м. Ясенево, северный п/п, секция 11;Москва, м. Ясенево, северный п/п, секция 11;55.606182;37.5334
и173;Седелева - м. Сходненская, южный п/п секция 06;Москва, м. Сходненская, южный п/п секция 6;55.85051;37.439787
и175;Седелева - м. Ясенево, южный п/п, секция 01;Москва, м. Ясенево, южный п/п, секция 01;55.606182;37.5334
и172;Седелева - м.Тушинская, южный  п/п, секция 07;Москва, м.Тушинская, южный  п/п, секция 07;55.82708;37.437604
и184;ТК Планета - м. Алексеевская;Москва, м. Алексеевская;55.805943;37.637847
895Ц;Ул.Домостроительная вл.2;Ул.Домостроительная вл.2;55.665898;37.426177
к2041;АВАЛЛОН СФ  -   ул.Грина 5;Москва, ул.Грина 5;55.566313;37.571929
е835;АВАЛЛОН СФ  - 1-я Владимерская 21/2;Москва, Владимирская 1, 21/2;55.756067;37.776933
к1100;Авдеев/Прежевальского, вл.2/13;г. Москва, ул. Пржевальского, вл. 2/13;55.68191;37.451366
к1856;Авдеев-4 Ленинский проспект 70/11;г. Москва, Ленинский проспект 70/11;55.687005;37.542455
к1138;Авдеева/Озерная;м.Юго-Западная, ул.Озерная, д.26 рядом с маг.Пятерочка, синий киоск;55.67655;37.452696
к1854;Авдеев-Университетский пр,2/4;г. Москва, Университетский пр,2/4;55.697067;37.55381
к222;Аверкина -Маршала Жукова 42;Москва, ул.Маршала Жукова, вл.42;55.776786;37.470312
к2048;Акоп Михайлович - Дмитровское ш,155;Москва, Дмитровское ш, 155;55.897544;37.542312
к2049;Акоп Михайлович - Клязьменская,17;Москва, Клязьменская,17;55.889876;37.526941
к2095;Акопян Г.В. - Б. Дорогомиловская, вл. 6;г. Москва, ул. Б. Дорогомиловская, вл. 6;55.745676;37.569566
к1158;Алимханов/Академика Варги;Москва, ул. Академика Варги, д.8;55.630858;37.475019
к1164;Алимханов/Волков пер.;г.Москва, Волков пер., напротив вл.2;55.761791;37.574831
к1157;Алимханов/Дмитровское ш., д.37;г. Москва, Дмитровское ш., д.37;55.830316;37.570132
к1149;Алимханов/Маршала Катукова, вл.18;Москва, Маршала Катукова, вл.18;55.806752;37.406504
к1160;Алимханов/Осенний бульвар, вл. 5;Москва, Осенний бульвар, вл. 5;55.756336;37.406908
к1159;Алимханов/Рокотова, д.5;Москва, м.Ясенево, ул.Рокотова, д.5, рядом Седьмой Континент;55.610224;37.551672
к3131;Анохин - Герасима Курина;ул. Герасима Курина, вл. 44, корп.2;55.730836;37.460762
к3161;Анохин - ул. Шверника;Москва, ул. Шверника , вл .13;55.691851;37.588314
к3143;Анохин- Профсоюзная, 128/1;Москва, ул. Профсоюзная, д.128/1;55.631519;37.516368
к3142;Анохин-Бутырская;Москва, Бутырская ул, 9;55.794937;37.583751
к3141;Анохин-Профсоюзная;г.Москва,ул.Профсоюзная ул., д. 109;55.633013;37.52156
к1885;Арлекин Продакшн  - Дмитровское ш, вл.51/5;Москва, Дмитровское ш, вл.51/5;55.842706;37.567806
к1882;Арлекин Продакшн  - Хорошевское ш., 1;Москва, Хорошевское шоссе, 1;55.773105;37.543524
к1818;Арлекин Продакшн - Авиационная, 67;Москва, Авиационная, вл.67;55.809307;37.453989
к1883;Арлекин Продакшн - Ангарская ул. 13;Москва, Ангарская ул. 13;55.874592;37.514814
к1895;Арлекин Продакшн - Волоколамское шоссе, 14;Москва, Волоколамское шоссе, 14;55.809565;37.493991
к1877;Арлекин Продакшн - Всеволода Вишневского, д.10;Москва, Всеволода Вишневского, д.10;55.812297;37.569836
к1888;Арлекин Продакшн - Живописная, 14;Москва, Живописная, 14;55.78481;37.456172
к1886;Арлекин Продакшн - Живописная, 24;Москва, Живописная, 24;55.788297;37.454843
к1873;"Арлекин Продакшн - Зденека Неедлы пл., д.1 (к/т ""Прага"")";"Москва, Зденека Неедлы пл., д.1 (к/т ""Прага"")";55.792179;37.578235
к1887;Арлекин Продакшн - Клязьминская, 4;Москва, Клязьминская, 4;55.883671;37.520186
к1811;Арлекин Продакшн - Коптевская, 24;Москва, Коптевская, 24 (на территории рынка);55.833971;37.522683
к1694;Арлекин Продакшн - Крондштатский б-р 7А;Москва, Крондштатский б-р 7А;55.842514;37.486903
к1890;Арлекин Продакшн - Петровско-Разумовский пр-д, 24;Москва, Петровско-Разумовский пр-д, д.24;55.802351;37.566377
к1819;Арлекин Продакшн - Тихвинская, 17;Москва, ул.Тихвинская,17;55.78935;37.599894
к1817;Арлекин Продакшн - Фестивальная, 13/2;Москва, Фестивальная, вл. 13/2;55.856189;37.476303
к1897;Арлекин Продакшн - Химкинский б-р, вл.1;Москва, Химкинский б-р, вл.1;55.850368;37.451097
к1951;Арника-1-Кнакер;"г. Троицк, Октябрьская Площадь,мкр В, ул Большая Октябрьская,Магазин ""Кнакер""";55.490738;37.302848
к1952;Арника-2-Баня;г. Троицк, Октябрьский проспект 14;55.476266;37.297925
к1953;Арника-3-Рынок;г. Троицк, Октябрьский проспект 16;55.476556;37.298446
к1969;Арника-4-Петр;"г. Троицк, Мкр ""В"",у магазина  Монетка";55.488014;37.300431
к1857;Арника-Администрация;г. Троицк, ул юбилейная 3;55.472929;37.301159
к1858;Арника--микрарайон;"г. Москва, Троицк,мкрн ""В"" у дома №38";55.486821;37.30689
к2030;Бабаева - Куусинена ул, д.7;Москва, Куусинена ул, д.7;55.779692;37.515362
Ц671;Бабаева  Университетский пр-т,д.21/1;Университетский пр-кт, вл. 21, корп. 1;55.714151;37.521066
Ц1467;Бабаева Куусинена вл.13;ул.Куусинена вл.13;55.783706;37.513386
к3130;Бабенко_Васильевская;Москва, Васильевская вл.13 уДома Кино;55.771874;37.58773
к1756;Байтерякова-Чертановская;м.чертановская. ул.Чертановская. д.1;55.638252;37.607179
к2128;Бежанян - Алтуфьевское  шоссе, 85;М. Алтуфьево, Алтуфьевское  шоссе, вл. 85, корп.1;55.89137;37.58552
к1548;Белова Е.С. -  Ярцевская;Москва,Ярцевская вл.34/1;55.742276;37.419027
к1527;Белова Е.С. - Ивана Франко д.36;Москва, Ивана Франко д.36;55.728246;37.417625
к1549;Белова Е.С. - Молодогвардейская 43;Москва, Молодогвардейская 43;55.733523;37.411364
к1151;Бердник-151-Рокотова, д.5,;Москва, м.Ясенево, ул.Рокотова, д.5, рядом Седьмой Континент;55.610224;37.551672
к1261;Бердник-261-Вильнюсская, д.3;Москва, м.Ясенево, ул.Вильнюсская, д.3;55.604646;37.523357
к1252;Бердник-52-Голубинская, д.5;Москва, м.Ясенево, ул.Голубинская, д.5, рядом Перекресток;55.606889;37.513233
к1986;Богданова/Коровинское ш., д.9;г. Москва, Коровинское ш., д.9;55.868324;37.537191
к1913;БогдановаЭГ-Россош.13;м.Академика Янгеля, ул.Россошанская, д.13, рядом с маг.Монетка;55.594555;37.615111
к1912;БогдановаЭГ-Россош.7;м.Академика Янгеля, ул.Россошанская, д.7, между киоском Мороженое и цветы, напротив 7 континента;55.596483;37.610592
к1914;БогдановаЭГ-Россош.пр-д;м.Академика Янгеля, Россошанский пр-д, д.3;55.600974;37.609191
к1763;Большакова-Серпуховской вал, вл1;Москва, Серпуховской вал, вл.3;55.711067;37.618507
к1551;Бондаренко-  Чертаново 16;г.Москва,ул Чертановская  вл 16;55.62851;37.596489
к1848;Васина- Дмитровское шоссе д5/1;г. Москва, дмитровское шоссе д5/1;55.81303;37.57696
к1849;Васина-Бескудниковский б-р, 6;г. Москва, Бескудникуовский бульвар д6;55.857947;37.564805
к1039;ВИС-Автопресс - Рязанский пр-т, 75;Москва, ул. Рязанский пр-т, 75, Рядом с остановкой, в подземном переходе;55.718065;37.791917
к1639;Вишникин Сергей - 3-й Митинский пер,1А, Кнакер;Москва, 3-й Митинский пер,1А, Кнакер;55.849357;37.353261
к1634;Вишникин Сергей - Вишневая ул,1;Москва, Вишневая ул,1;55.827333;37.44612
к1626;Вишникин Сергей - Генерала Белобородова, вл.16;Москва, Генерала Белобородова, вл.16;55.835366;37.355803
к1627;Вишникин Сергей - Дубравная, вл.40;Москва, Дубравная ,вл.40;55.84351;37.354393
к1629;Вишникин Сергей - З-ий Митинский пер 5,маг. Билла;Москва, З-ий Митинский пер 5,маг. Билла;55.84775;37.347665
к1624;Вишникин Сергей - Народного Ополчения вл. 48;Москва, Народного Ополчения вл. 48;55.794188;37.495294
к1652;Вишникин Сергей - Народного Ополчения вл. 49;Москва, Народного Ополчения, 49;55.794624;37.49444
к1637;Вишникин Сергей - Пятницкое ш,35;Москва, Пятницкое ш, 35;55.85292;37.360034
к1636;Вишникин Сергей - Пятницкое ш,43;Москва, Пятницкое ш,43;55.857205;37.350324
к1630;Вишникин Сергей - Смольная ул,39;Москва, Смольная ул,39;55.861681;37.480211
к1633;Вишникин Сергей - Стратонавтов 8А;Москва, Стратонавтов 8А;55.828794;37.430076
к1621;Вишникин Сергей - Строгинский б-р, 23;Москва, Строгинский б-р вл. 23;55.803595;37.407546
к1625;Вишникин Сергей - Сходненская вл. 54;Москва, Сходненская вл. 54;55.848685;37.440775
к1642;Вишникин Сергей - Тушинская 15;Москва, ул. Тушинская, 15;55.827818;37.439984
к1620;Вишникин Сергей - Химкинский вл. 16 корп. 1;Москва, Химкинский вл. 16 корп. 1;55.851965;37.44303
к1638;Вишникин Сергей - Черняховского ул,6;Москва, Черняховского ул,6;55.804369;37.535646
к1641;Вишникин Сергей - Чонгарский б-р, 27;Москва, Чонгарский б-р, 27;55.652319;37.600298
к1635;Вишникин Сергей - Шаболовка,вл.59;Москва, Шаболовка,вл.59;55.715008;37.608167
к1650;Вишникин Сергей - Яна Райниса 12;Москва, Яна Райниса 12;55.850469;37.425414
к1651;Вишникин Сергей - Яна Райниса, 2 ОТМ;Москва, Яна Райниса, 2 ОТМ;55.85099;37.438502
к1721;Власов А.Т.(Дилай)- Новокузнецкая  18;м.Павелецкая ул.Новокузнецкая ,18;55.73699;37.630876
к3158;Воспенникова- Ленинский пр,90;Ленинский пр,90;55.67457;37.524246
к2126;Гаспарян Эрик - Фестивальная, вл.11;Москва, Ул. Фестивальная, вл.11;55.855563;37.47527
к2201;Гаспарян Эрик -Туристская 9;Москва, Туристская, вл. 9;55.847265;37.422791
